ShipmentID,ShipmentDate,PlannedDeliveryDate,ActualDeliveryDate,ClientID,WarehouseID,ServiceID,WeightKG,VolumeCBM,Revenue_RM,Cost_RM,OnTimeDelivery,Status
SHP00847,2024-05-03,2024-05-06,2024-05-06,C003,WH002,SV01,91.3,0.31,8112.14,5320.6,Yes,Delivered
SHP00848,2024-07-27,2024-08-02,2024-08-02,C008,WH003,SV03,4639.8,27.25,24768.4,15322.24,Yes,Delivered
SHP00849,2024-09-07,2024-09-14,2024-09-14,C005,WH001,SV01,778.3,3.27,23814.14,13684.74,Yes,Processing
SHP00850,2024-10-11,2024-10-15,2024-10-15,C003,WH001,SV05,3420.6,17.01,24724.79,15587.4,Yes,Delivered
SHP00851,2024-05-03,2024-05-06,2024-05-06,C001,WH001,SV06,2639.8,8.12,4825.52,3455.84,Yes,Delivered
SHP00852,2024-12-19,2024-12-25,2024-12-25,C005,WH001,SV03,1484.4,6.02,33291.25,21388.82,Yes,Delivered
SHP00853,2024-08-31,2024-09-02,2024-09-02,C003,WH003,SV01,2812.8,8.0,4972.52,2745.02,Yes,Delivered
SHP00854,2024-11-26,2024-11-27,2024-11-27,C001,WH004,SV04,854.9,2.46,41572.44,26984.04,Yes,In Transit
SHP00855,2024-12-30,2025-01-01,2025-01-01,C001,WH004,SV03,2459.8,7.49,25361.23,15100.97,Yes,Delivered
SHP00856,2024-09-08,2024-09-10,2024-09-10,C006,WH004,SV04,369.9,2.1,16282.16,10936.6,Yes,Delivered
SHP00857,2024-08-17,2024-08-18,2024-08-20,C007,WH005,SV04,1508.9,6.14,19458.07,14723.09,No,Delivered
SHP00858,2024-01-09,2024-01-14,2024-01-14,C004,WH003,SV04,2296.6,10.39,17057.64,10993.06,Yes,Delivered
SHP00859,2024-02-17,2024-02-24,2024-02-24,C001,WH005,SV02,1125.8,4.39,39964.14,30373.35,Yes,Processing
SHP00860,2024-05-30,2024-06-02,2024-06-04,C008,WH002,SV04,4136.1,16.0,36922.26,20365.93,No,In Transit
SHP00861,2024-04-23,2024-04-24,2024-04-24,C001,WH005,SV06,661.0,2.18,44591.12,32416.54,Yes,Delivered
SHP00862,2024-07-26,2024-07-30,2024-07-30,C008,WH005,SV01,2467.4,10.5,12476.38,7579.79,Yes,Delivered
SHP00863,2024-12-20,2024-12-24,2024-12-24,C003,WH001,SV01,75.2,0.35,31961.06,21038.71,Yes,Delivered
SHP00864,2024-05-04,2024-05-11,2024-05-11,C003,WH001,SV02,1793.7,10.05,43226.58,27496.05,Yes,Processing
SHP00865,2024-06-05,2024-06-09,2024-06-09,C005,WH002,SV04,4178.8,13.75,41513.8,26312.86,Yes,Delivered
SHP00866,2024-12-05,2024-12-10,2024-12-10,C007,WH004,SV02,297.0,0.72,11268.83,8510.27,Yes,Delivered
SHP00867,2024-10-24,2024-10-31,2024-10-31,C005,WH002,SV01,731.7,2.51,16827.43,11331.23,Yes,Delivered
SHP00868,2024-07-07,2024-07-08,2024-07-11,C004,WH003,SV01,4399.7,24.66,5639.45,3451.24,No,Delivered
SHP00869,2024-08-30,2024-09-04,2024-09-04,C004,WH004,SV04,3937.1,10.37,29262.38,22753.11,Yes,Delivered
SHP00870,2024-10-10,2024-10-14,2024-10-14,C004,WH002,SV06,2534.9,9.89,4170.66,2923.4,Yes,In Transit
SHP00871,2024-09-28,2024-09-30,2024-09-30,C005,WH003,SV03,4794.7,16.05,21141.86,13764.45,Yes,Delivered
SHP00872,2024-06-25,2024-06-27,2024-06-27,C004,WH001,SV04,2825.7,15.86,4008.99,2333.92,Yes,Delivered
SHP00873,2024-08-05,2024-08-10,2024-08-12,C001,WH005,SV03,4770.7,13.11,36483.28,26334.76,No,Delivered
SHP00874,2024-10-08,2024-10-14,2024-10-14,C003,WH004,SV03,3580.3,12.29,42272.55,23306.39,Yes,Delivered
SHP00875,2024-06-18,2024-06-22,2024-06-22,C001,WH004,SV02,756.1,2.0,38301.32,28849.42,Yes,Delivered
SHP00876,2024-06-29,2024-07-03,2024-07-03,C003,WH005,SV05,3678.6,15.4,13380.45,9541.87,Yes,Delivered
SHP00877,2024-12-25,2024-12-29,2024-12-29,C002,WH003,SV01,2188.7,10.96,22890.21,13172.24,Yes,Delivered
SHP00878,2024-08-20,2024-08-24,2024-08-24,C008,WH001,SV06,4595.4,17.26,43269.71,26633.67,Yes,In Transit
SHP00879,2024-05-18,2024-05-19,2024-05-19,C007,WH001,SV02,1489.5,6.65,37965.74,22048.47,Yes,Delivered
SHP00880,2024-06-05,2024-06-10,2024-06-10,C005,WH001,SV02,209.1,0.91,37508.62,24262.18,Yes,Delivered
SHP00881,2024-05-08,2024-05-13,2024-05-13,C005,WH003,SV01,4668.0,22.3,24826.35,15545.74,Yes,Delivered
SHP00882,2024-04-28,2024-04-29,2024-04-29,C002,WH001,SV01,1281.2,6.31,12943.23,7212.87,Yes,Delivered
SHP00883,2024-03-02,2024-03-04,2024-03-04,C006,WH003,SV03,3408.6,13.27,6062.26,4263.15,Yes,Delivered
SHP00884,2024-04-08,2024-04-13,2024-04-13,C008,WH002,SV03,1961.9,5.84,28198.52,21660.03,Yes,Delivered
SHP00885,2024-06-10,2024-06-13,2024-06-13,C005,WH003,SV03,2025.6,9.91,21418.24,16507.7,Yes,Delivered
SHP00886,2024-03-02,2024-03-07,2024-03-07,C002,WH004,SV02,4525.6,19.93,7018.17,5446.62,Yes,Delivered
SHP00887,2024-10-01,2024-10-07,2024-10-07,C001,WH002,SV01,4470.5,17.57,21751.16,12557.43,Yes,Delivered
SHP00888,2024-12-19,2024-12-24,2024-12-26,C004,WH001,SV03,4605.0,16.6,8242.71,5460.68,No,Delivered
SHP00889,2024-04-04,2024-04-11,2024-04-11,C005,WH004,SV01,3005.3,6.49,43930.07,29168.71,Yes,In Transit
SHP00890,2024-04-08,2024-04-15,2024-04-15,C006,WH005,SV03,907.8,5.19,41502.0,29333.59,Yes,Processing
SHP00891,2024-04-20,2024-04-22,2024-04-22,C006,WH001,SV04,2207.3,6.48,18850.6,10920.34,Yes,Delivered
SHP00892,2024-09-04,2024-09-05,2024-09-05,C003,WH001,SV01,4385.9,25.17,40383.52,29187.22,Yes,Delivered
SHP00893,2024-05-21,2024-05-23,2024-05-23,C007,WH004,SV02,4031.7,23.01,32121.27,23431.75,Yes,Delivered
SHP00894,2024-10-28,2024-10-30,2024-10-30,C002,WH001,SV02,738.9,1.8,35871.14,23028.25,Yes,Delivered
SHP00895,2024-09-25,2024-09-26,2024-09-26,C005,WH001,SV03,3849.9,14.26,5604.09,4018.01,Yes,Delivered
SHP00896,2024-11-01,2024-11-07,2024-11-07,C006,WH003,SV01,1287.6,3.96,36700.26,26447.51,Yes,Delivered
SHP00897,2024-05-24,2024-05-27,2024-05-28,C002,WH002,SV02,2110.7,9.1,5301.13,3922.29,No,Delivered
SHP00898,2024-02-21,2024-02-22,2024-02-22,C004,WH001,SV04,1037.6,4.54,28651.02,16624.07,Yes,Processing
SHP00899,2024-04-09,2024-04-11,2024-04-11,C003,WH004,SV04,1559.7,4.14,21137.24,16281.3,Yes,Delivered
SHP00900,2024-05-31,2024-06-07,2024-06-10,C003,WH003,SV05,1521.8,4.06,7276.76,5328.95,No,Delivered
SHP00901,2024-04-26,2024-04-27,2024-04-27,C002,WH003,SV05,4639.2,14.86,5343.18,3093.75,Yes,Delivered
SHP00902,2024-07-03,2024-07-09,2024-07-09,C004,WH002,SV03,2332.7,10.23,5192.53,3266.87,Yes,Delivered
SHP00903,2024-04-01,2024-04-06,2024-04-06,C005,WH002,SV01,957.7,4.59,38697.03,21404.85,Yes,Delivered
SHP00904,2024-06-03,2024-06-10,2024-06-10,C004,WH005,SV02,3922.9,16.07,19870.69,14056.94,Yes,Delivered
SHP00905,2024-01-08,2024-01-13,2024-01-13,C007,WH004,SV04,4177.6,24.26,28926.68,16255.9,Yes,Delivered
SHP00906,2024-12-28,2024-12-31,2025-01-03,C006,WH002,SV01,525.4,2.24,20266.54,15014.71,No,Delivered
SHP00907,2024-09-30,2024-10-03,2024-10-03,C006,WH003,SV04,2656.5,6.8,39312.48,25506.84,Yes,Processing
SHP00908,2024-03-05,2024-03-06,2024-03-06,C004,WH003,SV05,3486.0,16.22,36073.94,24794.7,Yes,Delivered
SHP00909,2024-05-20,2024-05-21,2024-05-21,C005,WH002,SV02,2543.9,13.11,29208.34,16118.52,Yes,Delivered
SHP00910,2024-01-24,2024-01-25,2024-01-25,C008,WH004,SV02,3441.6,7.62,22043.27,14558.35,Yes,Delivered
SHP00911,2024-01-28,2024-02-01,2024-02-01,C004,WH003,SV03,1819.9,4.3,22496.78,13833.53,Yes,In Transit
SHP00912,2024-10-10,2024-10-12,2024-10-12,C003,WH005,SV04,1803.3,9.33,20980.44,11937.9,Yes,Delivered
SHP00913,2024-05-29,2024-05-31,2024-05-31,C008,WH003,SV01,2359.4,6.05,29048.85,18842.8,Yes,Delivered
SHP00914,2024-12-23,2024-12-29,2024-12-29,C004,WH002,SV01,4809.2,16.28,7253.67,5019.91,Yes,Delivered
SHP00915,2024-03-05,2024-03-08,2024-03-08,C005,WH003,SV02,2333.4,8.36,30338.7,21774.91,Yes,Delivered
SHP00916,2024-11-22,2024-11-27,2024-11-27,C005,WH004,SV04,4567.2,17.55,31382.6,18609.19,Yes,Processing
SHP00917,2024-09-08,2024-09-14,2024-09-15,C006,WH002,SV02,180.8,0.84,4090.83,2514.48,No,Delivered
SHP00918,2024-02-22,2024-02-28,2024-02-28,C007,WH004,SV03,3845.5,10.77,24722.94,14251.65,Yes,Delivered
SHP00919,2024-01-07,2024-01-13,2024-01-16,C006,WH002,SV01,487.7,1.31,27688.16,16906.72,No,In Transit
SHP00920,2024-10-20,2024-10-25,2024-10-25,C007,WH001,SV02,745.9,2.41,7536.28,5359.95,Yes,Delivered
SHP00921,2024-05-25,2024-05-30,2024-05-30,C002,WH001,SV01,4538.9,12.43,3516.12,2472.73,Yes,Delivered
SHP00922,2024-08-28,2024-09-04,2024-09-04,C004,WH004,SV03,3943.8,21.42,32958.57,21380.44,Yes,Delivered
SHP00923,2024-09-02,2024-09-07,2024-09-07,C008,WH003,SV01,2922.6,10.95,27901.23,18386.78,Yes,Delivered
SHP00924,2024-08-13,2024-08-15,2024-08-15,C002,WH005,SV04,1896.9,9.29,38312.74,27969.25,Yes,Delivered
SHP00925,2024-06-23,2024-06-27,2024-06-27,C002,WH004,SV06,3123.4,8.17,40983.54,23512.46,Yes,Delivered
SHP00926,2024-04-04,2024-04-10,2024-04-10,C008,WH003,SV01,4504.6,19.02,8291.23,5953.14,Yes,Delivered
SHP00927,2024-01-27,2024-02-01,2024-02-01,C008,WH001,SV04,4395.1,22.43,24373.72,16831.35,Yes,Delivered
SHP00928,2024-05-09,2024-05-12,2024-05-12,C006,WH002,SV01,315.0,0.64,17926.43,10637.43,Yes,Delivered
SHP00929,2024-09-01,2024-09-02,2024-09-02,C006,WH004,SV01,4233.3,11.16,23218.77,17335.61,Yes,Delivered
SHP00930,2024-02-28,2024-02-29,2024-02-29,C006,WH003,SV01,673.4,1.62,29075.74,20197.43,Yes,Delivered
SHP00931,2024-02-03,2024-02-10,2024-02-13,C004,WH003,SV01,3366.9,14.14,10808.78,6314.56,No,Delivered
SHP00932,2024-07-24,2024-07-27,2024-07-27,C004,WH001,SV05,2340.9,8.37,8782.25,5073.56,Yes,Delivered
SHP00933,2024-09-08,2024-09-11,2024-09-11,C005,WH003,SV05,3826.8,10.91,4850.97,3115.75,Yes,Delivered
SHP00934,2024-02-07,2024-02-10,2024-02-10,C008,WH002,SV02,2614.1,10.17,8362.59,5126.17,Yes,Delivered
SHP00935,2024-10-22,2024-10-26,2024-10-26,C006,WH001,SV04,4204.0,14.74,27549.94,16370.2,Yes,Processing
SHP00936,2024-11-18,2024-11-25,2024-11-25,C002,WH002,SV01,469.1,1.81,24551.28,14328.82,Yes,Delivered
SHP00937,2024-12-17,2024-12-18,2024-12-19,C005,WH002,SV01,1387.4,4.12,30371.61,16827.76,No,In Transit
SHP00938,2024-01-28,2024-02-04,2024-02-04,C005,WH003,SV06,4931.6,27.95,18025.23,10741.56,Yes,Processing
SHP00939,2024-03-18,2024-03-22,2024-03-25,C008,WH005,SV03,579.9,2.06,27513.97,20602.48,No,Delivered
SHP00940,2024-03-17,2024-03-24,2024-03-24,C003,WH004,SV01,2992.0,9.79,25728.04,16401.14,Yes,Delivered
SHP00941,2024-10-15,2024-10-20,2024-10-20,C003,WH004,SV05,4118.6,23.65,9116.24,6114.66,Yes,Delivered
SHP00942,2024-06-04,2024-06-05,2024-06-08,C006,WH004,SV06,2848.9,10.25,22720.0,16154.75,No,Delivered
SHP00943,2024-02-13,2024-02-16,2024-02-16,C001,WH002,SV05,3468.4,11.48,28339.84,21975.52,Yes,Delivered
SHP00944,2024-05-07,2024-05-11,2024-05-11,C001,WH001,SV02,4328.4,13.56,15224.69,9150.17,Yes,Delivered
SHP00945,2024-03-01,2024-03-03,2024-03-04,C008,WH001,SV02,651.1,3.06,43751.38,28350.78,No,Delivered
SHP00946,2024-10-12,2024-10-13,2024-10-15,C001,WH004,SV05,2943.9,16.16,24742.58,13957.55,No,Delivered
SHP00947,2024-08-01,2024-08-07,2024-08-07,C008,WH002,SV05,2578.6,11.31,30622.43,19850.28,Yes,Delivered
SHP00948,2024-11-06,2024-11-13,2024-11-13,C006,WH004,SV03,3598.9,14.89,9073.22,5098.07,Yes,Processing
SHP00949,2024-11-01,2024-11-04,2024-11-07,C006,WH004,SV01,3522.8,11.93,12970.27,7461.96,No,Delivered
SHP00950,2024-11-12,2024-11-15,2024-11-17,C002,WH001,SV01,2605.5,12.19,37405.72,23701.11,No,Processing
SHP00951,2024-04-25,2024-04-30,2024-04-30,C007,WH002,SV04,2832.1,16.66,26496.9,20320.2,Yes,Delivered
SHP00952,2024-09-24,2024-09-28,2024-09-30,C002,WH002,SV03,4838.0,10.2,5293.51,3777.79,No,Delivered
SHP00953,2024-07-13,2024-07-18,2024-07-18,C005,WH001,SV02,725.2,4.02,17440.28,10582.81,Yes,In Transit
SHP00954,2024-08-18,2024-08-20,2024-08-20,C002,WH002,SV04,4480.5,12.15,44013.45,33268.64,Yes,Delivered
SHP00955,2024-08-14,2024-08-20,2024-08-20,C001,WH005,SV01,3216.4,9.46,29903.3,17696.86,Yes,Delivered
SHP00956,2024-06-01,2024-06-03,2024-06-03,C006,WH002,SV03,816.1,2.81,11452.97,6300.55,Yes,Delivered
SHP00957,2024-10-28,2024-11-02,2024-11-02,C002,WH002,SV02,3159.8,12.66,5872.96,4122.23,Yes,Delivered
SHP00958,2024-08-07,2024-08-08,2024-08-08,C001,WH004,SV06,3609.8,7.24,10952.93,6834.38,Yes,Delivered
SHP00959,2024-06-05,2024-06-06,2024-06-06,C008,WH004,SV01,4685.8,20.6,22980.45,14147.29,Yes,Delivered
SHP00960,2024-10-18,2024-10-23,2024-10-23,C002,WH003,SV02,4037.8,14.51,32057.32,19697.19,Yes,Delivered
SHP00961,2024-11-13,2024-11-19,2024-11-22,C002,WH004,SV05,3137.1,7.24,22630.9,15604.01,No,Delivered
SHP00962,2024-01-31,2024-02-06,2024-02-06,C001,WH001,SV04,1043.5,3.05,32081.38,20824.3,Yes,Delivered
SHP00963,2024-11-08,2024-11-13,2024-11-13,C003,WH003,SV02,382.4,1.53,38784.36,23581.69,Yes,Delivered
SHP00964,2024-02-20,2024-02-21,2024-02-21,C004,WH004,SV01,807.5,1.76,26776.07,17752.42,Yes,Delivered
SHP00965,2024-04-16,2024-04-20,2024-04-20,C006,WH001,SV03,4405.5,14.13,17097.74,10718.31,Yes,Delivered
SHP00966,2024-11-16,2024-11-22,2024-11-22,C001,WH001,SV02,2623.1,6.22,15584.53,8971.26,Yes,Delivered
SHP00967,2024-04-18,2024-04-24,2024-04-24,C008,WH002,SV01,1273.7,4.5,16802.0,11826.22,Yes,Delivered
SHP00968,2024-05-15,2024-05-20,2024-05-20,C008,WH001,SV04,562.9,1.53,7403.61,5234.95,Yes,Delivered
SHP00969,2024-12-04,2024-12-11,2024-12-11,C001,WH002,SV02,172.0,0.45,39796.43,28940.23,Yes,Delivered
SHP00970,2024-02-11,2024-02-17,2024-02-17,C006,WH005,SV01,2553.7,8.29,41242.81,23919.63,Yes,Delivered
SHP00971,2024-03-21,2024-03-24,2024-03-27,C008,WH001,SV02,1984.0,9.33,23829.09,15082.17,No,Delivered
SHP00972,2024-05-02,2024-05-06,2024-05-06,C004,WH001,SV05,4633.9,18.18,41638.05,30658.43,Yes,Delivered
SHP00973,2024-03-29,2024-04-03,2024-04-05,C006,WH005,SV01,1534.6,4.67,29828.22,21502.4,No,Delivered
SHP00974,2024-10-09,2024-10-16,2024-10-16,C006,WH005,SV01,2444.4,14.23,32115.26,22013.39,Yes,Delivered
SHP00975,2024-02-08,2024-02-11,2024-02-11,C002,WH002,SV01,961.0,2.61,22594.54,15569.54,Yes,Delivered
SHP00976,2024-03-21,2024-03-24,2024-03-24,C002,WH005,SV06,1212.9,4.36,11951.82,7228.44,Yes,Delivered
SHP00977,2024-01-02,2024-01-07,2024-01-07,C001,WH005,SV02,4246.3,17.28,23191.34,14227.14,Yes,Delivered
SHP00978,2024-07-28,2024-08-02,2024-08-02,C006,WH004,SV01,1338.3,3.25,35270.63,24139.05,Yes,In Transit
SHP00979,2024-08-18,2024-08-23,2024-08-23,C006,WH002,SV02,3083.2,16.11,37215.41,21215.13,Yes,Delivered
SHP00980,2024-12-18,2024-12-21,2024-12-24,C002,WH003,SV02,2223.7,7.53,36905.39,21200.82,No,Delivered
SHP00981,2024-10-31,2024-11-02,2024-11-02,C006,WH003,SV04,3307.9,16.31,18788.3,13054.08,Yes,Delivered
SHP00982,2024-08-28,2024-09-02,2024-09-02,C007,WH002,SV02,659.8,3.05,19813.13,13639.8,Yes,Delivered
SHP00983,2024-05-29,2024-06-03,2024-06-03,C001,WH001,SV02,773.9,2.8,37695.54,21088.35,Yes,Delivered
SHP00984,2024-01-17,2024-01-21,2024-01-21,C008,WH002,SV02,157.2,0.82,3282.47,2536.42,Yes,Processing
SHP00985,2024-04-28,2024-05-03,2024-05-03,C003,WH005,SV03,751.3,1.99,3415.47,2572.97,Yes,Delivered
SHP00986,2024-05-27,2024-06-02,2024-06-02,C007,WH002,SV06,3735.8,9.4,18031.24,13307.13,Yes,Delivered
SHP00987,2024-12-27,2025-01-02,2025-01-02,C008,WH003,SV04,1241.4,5.0,26297.05,15630.27,Yes,Delivered
SHP00988,2024-05-24,2024-05-28,2024-05-28,C001,WH005,SV05,2582.0,12.25,8980.88,5860.27,Yes,Delivered
SHP00989,2024-12-25,2024-12-29,2024-12-29,C007,WH003,SV04,3513.2,7.19,21497.14,12311.12,Yes,Delivered
SHP00990,2024-08-20,2024-08-27,2024-08-27,C006,WH003,SV05,1041.7,4.81,29516.05,22627.54,Yes,Delivered
SHP00991,2024-02-06,2024-02-08,2024-02-08,C002,WH002,SV03,2428.3,11.37,41333.77,28618.36,Yes,Delivered
SHP00992,2024-12-17,2024-12-22,2024-12-22,C006,WH001,SV05,1482.8,5.47,18116.19,11220.07,Yes,Delivered
SHP00993,2024-04-29,2024-05-01,2024-05-02,C007,WH002,SV01,545.1,1.21,43962.99,28974.5,No,Delivered
SHP00994,2024-05-15,2024-05-21,2024-05-21,C002,WH003,SV05,2964.4,10.97,11363.16,8238.6,Yes,Delivered
SHP00995,2024-11-16,2024-11-19,2024-11-22,C001,WH003,SV04,1868.3,9.28,14932.24,10045.19,No,Delivered
SHP00996,2024-10-28,2024-10-30,2024-10-31,C002,WH001,SV02,1412.1,3.48,12195.69,7138.68,No,Processing
SHP00997,2024-12-04,2024-12-05,2024-12-05,C005,WH001,SV01,1959.8,10.25,14003.95,8113.91,Yes,Delivered
SHP00998,2024-04-11,2024-04-12,2024-04-12,C008,WH001,SV02,4009.3,22.58,10319.95,6668.64,Yes,Delivered
SHP00999,2024-08-05,2024-08-06,2024-08-06,C003,WH004,SV01,2346.6,9.41,38596.44,27545.07,Yes,Delivered
SHP01000,2024-02-28,2024-03-03,2024-03-03,C004,WH003,SV05,4076.8,20.89,13330.5,10065.39,Yes,Delivered
SHP01001,2024-10-05,2024-10-11,2024-10-13,C006,WH003,SV04,783.4,3.8,11231.48,8138.91,No,Delivered
SHP01002,2024-04-25,2024-05-02,2024-05-02,C005,WH001,SV03,1452.9,7.81,10395.25,7740.31,Yes,Delivered
SHP01003,2024-11-27,2024-11-28,2024-11-30,C008,WH001,SV02,644.6,3.79,13995.12,9501.0,No,Delivered
SHP01004,2024-03-17,2024-03-23,2024-03-23,C001,WH003,SV03,1977.7,4.84,7249.99,4566.68,Yes,Delivered
SHP01005,2024-05-16,2024-05-23,2024-05-23,C004,WH005,SV01,2923.7,7.94,37920.72,24048.67,Yes,Delivered
SHP01006,2024-03-13,2024-03-15,2024-03-15,C002,WH003,SV05,218.7,0.81,8764.23,6089.99,Yes,Delivered
SHP01007,2024-02-06,2024-02-13,2024-02-13,C007,WH001,SV01,3269.6,16.47,30504.51,17601.37,Yes,Delivered
SHP01008,2024-01-31,2024-02-05,2024-02-05,C003,WH004,SV01,3303.1,18.11,40170.48,26123.22,Yes,Delivered
SHP01009,2024-03-25,2024-03-29,2024-03-29,C006,WH003,SV01,2250.2,5.22,17212.1,11378.04,Yes,In Transit
SHP01010,2024-06-06,2024-06-10,2024-06-10,C006,WH005,SV01,4545.1,9.22,11829.97,7931.59,Yes,In Transit
SHP01011,2024-10-31,2024-11-01,2024-11-01,C006,WH002,SV01,1805.9,10.46,22160.55,17042.84,Yes,Delivered
SHP01012,2024-10-18,2024-10-21,2024-10-21,C001,WH003,SV05,739.6,3.57,18524.91,13558.45,Yes,Delivered
SHP01013,2024-05-27,2024-05-30,2024-05-31,C003,WH002,SV01,4418.0,13.39,18638.71,10966.93,No,In Transit
SHP01014,2024-08-12,2024-08-17,2024-08-17,C002,WH002,SV04,2318.8,9.41,10197.11,6251.38,Yes,In Transit
SHP01015,2024-03-04,2024-03-11,2024-03-11,C006,WH002,SV01,95.1,0.42,25130.92,19414.19,Yes,Delivered
SHP01016,2024-08-27,2024-09-02,2024-09-02,C002,WH001,SV02,833.7,4.58,36558.96,22543.02,Yes,Delivered
SHP01017,2024-12-18,2024-12-20,2024-12-20,C005,WH001,SV03,2528.2,9.45,29174.56,22459.59,Yes,Delivered
SHP01018,2024-06-04,2024-06-05,2024-06-05,C006,WH002,SV05,4312.1,16.64,21216.16,11965.54,Yes,Delivered
SHP01019,2024-12-24,2024-12-30,2024-12-30,C003,WH002,SV02,1093.4,2.36,32859.57,25422.43,Yes,Delivered
SHP01020,2024-07-25,2024-07-27,2024-07-29,C003,WH004,SV02,4517.6,24.72,7976.72,4736.13,No,Delivered
SHP01021,2024-05-19,2024-05-25,2024-05-25,C003,WH003,SV02,2649.0,10.17,40074.37,29548.54,Yes,Delivered
SHP01022,2024-09-13,2024-09-16,2024-09-16,C003,WH001,SV04,2589.6,5.7,8493.38,5638.38,Yes,Delivered
SHP01023,2024-10-03,2024-10-06,2024-10-08,C001,WH004,SV04,913.8,4.02,10964.93,7373.57,No,Delivered
SHP01024,2024-09-09,2024-09-16,2024-09-16,C008,WH001,SV03,799.4,2.78,25367.3,16947.95,Yes,Delivered
SHP01025,2024-08-12,2024-08-13,2024-08-13,C004,WH003,SV04,3296.9,12.21,32162.86,18244.28,Yes,Delivered
SHP01026,2024-02-11,2024-02-14,2024-02-14,C008,WH004,SV03,2837.6,13.34,16353.97,10641.22,Yes,Delivered
SHP01027,2024-11-02,2024-11-05,2024-11-07,C001,WH002,SV06,2324.4,11.78,21040.69,14036.96,No,Delivered
SHP01028,2024-01-21,2024-01-26,2024-01-26,C003,WH004,SV01,4300.4,9.01,29718.0,20189.66,Yes,In Transit
SHP01029,2024-08-09,2024-08-14,2024-08-14,C004,WH001,SV02,743.2,2.28,41682.57,26666.71,Yes,Delivered
SHP01030,2024-06-14,2024-06-17,2024-06-18,C002,WH001,SV03,3935.6,12.49,35049.46,24172.22,No,Delivered
SHP01031,2024-11-05,2024-11-12,2024-11-12,C003,WH002,SV04,3309.3,12.14,27667.69,16534.01,Yes,Delivered
SHP01032,2024-05-08,2024-05-09,2024-05-09,C005,WH003,SV02,4621.2,17.5,38886.29,21419.66,Yes,Delivered
SHP01033,2024-01-14,2024-01-15,2024-01-15,C005,WH005,SV01,387.6,1.24,15355.68,10465.46,Yes,Processing
SHP01034,2024-02-16,2024-02-22,2024-02-22,C002,WH004,SV04,4204.7,9.01,9239.81,6340.23,Yes,Delivered
SHP01035,2024-04-27,2024-04-30,2024-05-01,C003,WH005,SV02,2444.5,5.98,13381.21,7386.94,No,Delivered
SHP01036,2024-12-11,2024-12-14,2024-12-14,C002,WH003,SV06,4814.6,23.72,29437.28,22477.84,Yes,Delivered
SHP01037,2024-10-21,2024-10-25,2024-10-25,C006,WH001,SV05,3048.9,12.58,14763.08,9860.9,Yes,Delivered
SHP01038,2024-10-27,2024-11-02,2024-11-02,C004,WH002,SV04,942.9,3.38,8311.26,5534.29,Yes,Processing
SHP01039,2024-01-11,2024-01-16,2024-01-16,C001,WH002,SV06,3557.1,9.61,24347.32,17426.19,Yes,Delivered
SHP01040,2024-12-10,2024-12-15,2024-12-15,C006,WH005,SV02,2559.6,10.6,27531.45,16781.3,Yes,Delivered
SHP01041,2024-05-17,2024-05-18,2024-05-18,C008,WH001,SV04,3311.6,8.29,23537.61,17560.69,Yes,Delivered
SHP01042,2024-10-22,2024-10-29,2024-10-29,C008,WH003,SV02,1333.2,3.44,33546.54,20737.25,Yes,Delivered
SHP01043,2024-01-21,2024-01-23,2024-01-23,C006,WH003,SV06,3504.0,13.92,35955.94,21996.35,Yes,Delivered
SHP01044,2024-03-30,2024-04-01,2024-04-01,C006,WH003,SV01,2964.8,16.52,36221.88,20914.29,Yes,Delivered
SHP01045,2024-08-28,2024-08-31,2024-08-31,C006,WH005,SV02,2924.6,9.89,28825.23,17338.48,Yes,Delivered
SHP01046,2024-09-22,2024-09-29,2024-09-29,C008,WH001,SV02,2943.2,11.28,10032.21,6748.87,Yes,Delivered
SHP01047,2024-11-29,2024-12-02,2024-12-02,C003,WH005,SV04,4157.9,18.58,19300.87,11911.03,Yes,In Transit
SHP01048,2024-08-14,2024-08-20,2024-08-20,C002,WH002,SV04,384.5,2.18,40061.73,27927.49,Yes,Delivered
SHP01049,2024-05-22,2024-05-26,2024-05-26,C008,WH005,SV04,196.1,1.1,34547.72,26486.72,Yes,Delivered
SHP01050,2024-04-02,2024-04-06,2024-04-06,C004,WH001,SV02,3677.7,21.07,18719.18,11491.41,Yes,Delivered
SHP01051,2024-10-26,2024-11-02,2024-11-04,C004,WH001,SV05,1196.9,6.32,24793.48,14394.68,No,Delivered
SHP01052,2024-08-11,2024-08-12,2024-08-12,C008,WH001,SV04,3343.0,14.3,10517.94,7897.69,Yes,Delivered
SHP01053,2024-11-21,2024-11-27,2024-11-27,C003,WH001,SV06,2522.2,5.45,32924.45,18498.59,Yes,Delivered
SHP01054,2024-09-08,2024-09-10,2024-09-10,C006,WH001,SV04,3412.6,11.28,25069.98,19439.4,Yes,Delivered
SHP01055,2024-02-16,2024-02-20,2024-02-20,C008,WH004,SV03,1652.1,3.56,23298.48,18116.74,Yes,Delivered
SHP01056,2024-08-28,2024-08-30,2024-08-31,C006,WH001,SV02,1196.1,5.31,43141.58,25811.33,No,Delivered
SHP01057,2024-06-27,2024-07-03,2024-07-04,C007,WH004,SV01,3870.1,18.95,22897.84,13205.7,No,Delivered
SHP01058,2024-07-28,2024-08-01,2024-08-03,C007,WH001,SV05,4590.5,24.1,27409.84,19164.64,No,Delivered
