BatchID,WaferID,MachineID,Die_X,Die_Y,Result,DefectType
BATCH_A1,W_1,AMAT_DEP_02,1.91,-0.25,1,None
BATCH_A1,W_1,AMAT_DEP_02,-3.95,5.99,1,None
BATCH_A1,W_1,AMAT_DEP_02,1.95,-8.51,1,None
BATCH_A1,W_1,AMAT_DEP_02,-1.86,-3.9,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.26,0.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.72,-3.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.03,-3.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.76,-1.79,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.47,4.72,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.26,-7.98,1,None
BATCH_A1,W_2,AMAT_DEP_02,-9.88,1.31,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.75,1.59,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.08,1.47,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.67,-6.11,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.71,5.33,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.45,6.33,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.7,8.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.24,-4.48,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.44,-5.28,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.33,6.71,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.39,-3.75,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.19,-0.95,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.96,6.33,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.81,0.31,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,2.19,7.35,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.31,8.38,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,7.3,-4.37,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.29,-2.84,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.52,-0.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.89,-2.36,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.03,-3.57,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.97,-3.38,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.39,4.56,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.96,4.73,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-4.6,1.2,1,None
BATCH_A1,W_2,AMAT_DEP_02,-9.34,-1.19,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.6,3.27,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.57,5.88,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.81,4.46,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.52,-5.62,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.58,6.92,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.35,-6.01,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.72,-2.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.85,5.92,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.66,8.24,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,7.7,-0.9,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.18,3.91,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.7,-9.56,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.6,-0.88,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.58,7.46,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-5.83,-7.38,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-8.35,-0.68,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.97,3.81,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.86,4.01,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.98,7.98,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,9.09,2.31,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.79,7.63,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-5.58,-0.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.37,-1.15,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,-2.9,0.93,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,0.5,3.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.17,6.91,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,2.54,-3.12,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.21,5.42,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.66,-3.07,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.25,4.84,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.62,-3.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.44,-4.77,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.13,-6.09,1,None
BATCH_A1,W_2,AMAT_DEP_02,-9.91,0.53,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.52,-1.83,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.16,-4.75,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.22,-2.04,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.71,-1.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.91,-7.75,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,6.27,-3.35,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.63,5.54,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.73,9.28,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,4.26,-2.71,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.36,-7.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.62,-0.36,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.9,0.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.1,6.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.68,0.99,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,-6.19,-7.58,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,8.67,1.14,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,4.07,-2.59,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.12,-0.37,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.18,-8.83,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-5.77,-6.74,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.63,4.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.8,-4.28,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.23,-2.38,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.61,-8.96,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.0,7.73,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.54,-5.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.62,3.89,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.13,-3.32,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.52,1.3,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.66,3.09,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.33,7.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.94,-0.79,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.02,2.57,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.4,7.27,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.5,0.3,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.03,5.45,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.94,8.58,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-0.73,-6.95,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.37,-1.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.17,-2.65,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,0.33,-8.69,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-0.8,-2.6,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.96,3.63,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.72,1.3,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.17,1.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.15,5.49,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.79,0.59,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.13,-4.45,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.08,0.3,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.62,7.54,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.4,9.96,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.55,2.32,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.69,-5.46,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.22,-4.28,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.46,-2.82,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.25,1.9,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.47,-7.53,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.23,7.01,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-6.59,0.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.44,4.25,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.89,-0.15,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.75,-4.89,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.7,6.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.97,5.71,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.94,2.52,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.12,-1.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.48,2.29,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.9,5.1,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.99,0.29,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.78,-0.71,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.3,4.32,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.39,-2.98,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.23,0.62,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.16,-8.52,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.14,-8.55,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,9.87,-0.17,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.11,-4.49,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,6.1,-6.23,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.04,6.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.18,-6.13,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,2.24,8.68,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,2.58,-2.21,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.11,2.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.89,-1.96,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.09,6.82,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-3.33,-8.21,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-1.93,-5.6,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.76,5.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.46,-5.77,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,-1.9,-9.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.59,-7.56,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,7.96,4.43,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.31,8.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.09,-6.35,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.64,1.84,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.08,-1.2,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.54,-2.24,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-0.5,7.04,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.5,3.93,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.76,7.76,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.5,-7.81,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.44,-8.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.57,2.89,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.67,-0.69,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.77,5.34,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.67,-5.31,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.39,-8.31,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-9.6,-1.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.17,-4.41,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-8.27,-3.2,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.64,2.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.4,-6.06,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.14,-9.01,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,-6.36,-5.43,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.87,-7.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.62,4.77,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.07,-0.77,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.39,4.58,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.92,2.89,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-7.13,-0.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.48,0.47,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.47,-3.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.97,-6.47,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.95,4.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.61,4.71,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.09,7.37,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.72,5.49,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.22,-4.84,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,4.65,3.6,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.53,-6.49,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-4.29,5.41,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.28,-9.58,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.12,4.01,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.41,-1.64,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.12,0.49,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.57,-3.1,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.57,-1.06,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.16,3.52,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.78,5.35,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.85,-1.69,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.81,-9.32,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.6,-0.31,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.37,2.83,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.67,5.55,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.74,3.91,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.9,-7.61,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,3.48,5.09,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.41,-5.6,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.7,2.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.64,1.85,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,6.85,6.01,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.61,-1.41,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.73,4.91,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.83,-2.2,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.94,1.29,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.57,7.72,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.72,3.54,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.53,6.13,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.25,4.49,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.35,1.19,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,4.87,0.25,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.07,4.95,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.13,8.43,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.02,1.6,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.38,-6.42,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.09,-3.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.33,6.69,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.0,-5.57,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.74,1.77,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.15,7.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.38,8.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.76,1.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.55,0.36,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.74,3.01,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.6,7.45,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.02,4.57,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.95,0.64,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.34,-4.26,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.13,6.92,0,Photo_Error
BATCH_A1,W_2,AMAT_DEP_02,6.23,4.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.46,-6.91,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.94,1.04,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.96,-0.84,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-8.48,-4.11,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.22,4.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.99,0.99,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.98,-2.65,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.44,0.14,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.92,3.39,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,2.68,-5.73,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.71,-6.78,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.83,1.94,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.86,0.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.2,-0.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.82,8.15,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,4.03,-5.3,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.65,-5.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.02,-5.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.75,5.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.57,-2.05,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.21,2.14,1,None
BATCH_A1,W_2,AMAT_DEP_02,9.24,2.95,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,0.58,6.5,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.62,-6.09,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.09,6.14,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.54,-0.29,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-0.9,-4.38,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.2,3.13,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.16,-6.94,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.0,-9.73,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.27,1.26,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.49,9.15,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.96,-8.12,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.51,-2.31,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.12,9.46,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,-3.78,-6.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.18,-7.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.65,-6.68,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.15,-0.66,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.65,2.78,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.89,3.74,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.92,-7.28,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.48,4.82,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.11,5.63,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.98,4.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.38,1.56,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.8,8.56,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.8,-5.08,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.25,-3.97,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.79,-5.88,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.1,3.79,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.84,6.85,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.18,-6.88,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.14,-4.93,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.19,-7.69,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.63,1.69,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-6.36,-0.85,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.29,4.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.41,-6.46,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.85,1.62,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.16,0.17,1,None
BATCH_A1,W_2,AMAT_DEP_02,3.54,-2.38,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.63,3.82,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.43,-7.26,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.05,3.79,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.77,3.07,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.39,-0.95,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.59,4.46,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.99,4.8,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.08,1.88,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.86,2.51,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.87,-4.61,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.73,-6.51,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.08,8.07,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.28,8.14,0,Particle
BATCH_A1,W_2,AMAT_DEP_02,6.03,-2.2,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.71,1.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.37,-5.33,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.61,-2.15,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.51,-2.94,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.57,-9.42,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.51,4.42,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.19,4.47,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.3,8.56,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.69,3.81,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.65,-4.76,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.68,6.1,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.89,6.19,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.0,-4.38,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.86,5.58,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.14,1.19,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.65,1.52,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.84,9.23,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.62,1.07,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.28,-3.4,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,2.65,-5.28,1,None
BATCH_A1,W_2,AMAT_DEP_02,1.32,-0.63,1,None
BATCH_A1,W_2,AMAT_DEP_02,-9.31,3.14,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.4,6.19,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.54,-1.33,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-1.01,-9.72,1,None
BATCH_A1,W_2,AMAT_DEP_02,-6.31,0.41,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.21,1.92,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.73,1.63,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.4,-2.96,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.18,-0.04,1,None
BATCH_A1,W_2,AMAT_DEP_02,-2.07,-1.41,1,None
BATCH_A1,W_2,AMAT_DEP_02,-5.17,-7.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.36,1.93,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.63,8.49,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,0.17,-9.04,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,4.23,8.21,1,None
BATCH_A1,W_2,AMAT_DEP_02,6.09,6.38,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-3.4,-9.06,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.62,-4.47,1,None
BATCH_A1,W_2,AMAT_DEP_02,2.8,-1.86,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.52,-6.83,1,None
BATCH_A1,W_2,AMAT_DEP_02,-1.69,-0.27,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.83,4.12,1,None
BATCH_A1,W_2,AMAT_DEP_02,4.5,5.44,1,None
BATCH_A1,W_2,AMAT_DEP_02,-9.1,-2.95,1,None
BATCH_A1,W_2,AMAT_DEP_02,-4.22,-8.81,0,Scratch
BATCH_A1,W_2,AMAT_DEP_02,-3.52,2.69,1,None
BATCH_A1,W_2,AMAT_DEP_02,-7.53,4.78,1,None
BATCH_A1,W_2,AMAT_DEP_02,-0.55,9.22,1,None
BATCH_A1,W_2,AMAT_DEP_02,0.39,-2.39,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.02,0.59,1,None
BATCH_A1,W_2,AMAT_DEP_02,5.71,4.77,1,None
BATCH_A1,W_2,AMAT_DEP_02,7.37,-4.15,1,None
BATCH_A1,W_2,AMAT_DEP_02,-3.31,6.16,1,None
BATCH_A1,W_2,AMAT_DEP_02,8.12,-5.19,0,Contamination
BATCH_A1,W_2,AMAT_DEP_02,-2.04,4.0,1,None
BATCH_A1,W_2,AMAT_DEP_02,-8.33,4.65,1,None
